jobName,salary,welfare,url,city_display,company,company_size,company_type,emplType,eduLevel,updateDate,workingExp
web前端开发工程师,8K-13K,"五险一金,交通补助,餐补,通讯补助",https://jobs.zhaopin.com/CZ378101280J00042634208.htm,福州,福建微码信息科技有限公司,20-99人,民营,全职,本科,2019-05-17 15:49:36,3-5年
软件开发工程师,15K-20K,"周末双休,五险一金,年底双薪,带薪年假,节日福利",https://jobs.zhaopin.com/CC444672180J00308287603.htm,广州,创信测试技术(深圳)有限公司,20-99人,民营,全职,本科,2019-05-17 15:24:54,3-5年
高级工程师,10K-20K,"创业公司,五险一金,绩效奖金,员工旅游,弹性工作",https://jobs.zhaopin.com/CC303990017J00110331912.htm,长沙,亿通优地(北京)科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:37:51,3-5年
网络工程助理,6K-8K,"五险一金,年底双薪,绩效奖金,全勤奖,交通补助",https://jobs.zhaopin.com/459215710251558.htm,成都,成都博为峰软件技术有限公司,100-499人,民营,全职,大专,2019-05-17 15:09:00,不限
软件实施工程师A,10K-20K,"五险一金,股票期权,弹性工作,定期体检,员工旅游",https://jobs.zhaopin.com/CC268282085J00383285301.htm,广州,深圳市数聚能源科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:48:24,5-10年
大数据开发工程师,10K-15K,"五险一金,绩效奖金,带薪年假,定期体检,员工旅游",https://jobs.zhaopin.com/CZ815965710J00065863609.htm,郑州,河南信大网御科技有限公司,100-499人,民营,全职,本科,2019-05-17 00:52:11,1-3年
软件交付工程师,6K-10K,"五险一金,带薪年假,定期体检,周末双休,绩效奖金",https://jobs.zhaopin.com/CC131483879J00233488204.htm,郑州,郑州华粮科技股份有限公司（ 中华粮网 ）,100-499人,股份制企业,全职,本科,2019-05-17 00:51:30,1-3年
5k软件开发实习生java,4K-6K,"五险一金,绩效奖金,带薪年假,弹性工作,员工旅游",https://jobs.zhaopin.com/CC444965518J00161772908.htm,苏州,苏州安艾艾迪职业培训中心,100-499人,外商独资,全职,大专,2019-05-17 09:46:41,不限
Java中高级开发工程师,15K-20K,"节日福利,五险一金,年底双薪,带薪年假,定期体检",https://jobs.zhaopin.com/120598567251175.htm,北京,北京中海纪元数字技术发展股份有限公司,500-999人,国企,全职,本科,2019-05-17 00:52:36,3-5年
java开发工程师,10K-15K,"五险一金,年底双薪,绩效奖金,年终分红,加班补助",https://jobs.zhaopin.com/CZ723693890J00241727006.htm,成都,四川华睿致远软件有限公司,20-99人,民营,全职,本科,2019-05-17 16:03:59,不限
Java开发工程师,8K-10K,"节日福利,周末双休,五险一金,年底双薪,绩效奖金",https://jobs.zhaopin.com/574048387250000.htm,西安,成都迈锐特信息技术有限公司西安分公司,20-99人,民营,全职,大专,2019-05-17 16:07:10,不限
五险/住宿java开发（接受带薪实习）,3.5K-7K,"五险一金,带薪年假,绩效奖金,年底双薪,房补",https://jobs.zhaopin.com/CC847802810J00245366102.htm,杭州,杭州恒杰网络科技有限公司,20-99人,民营,全职,大专,2019-05-17 15:15:25,不限
互联网业务部门_Java工程师,5K-10K,"五险一金,绩效奖金,加班补助,餐补,带薪年假",https://jobs.zhaopin.com/CC120747254J00131291414.htm,合肥,北京思特奇信息技术股份有限公司,1000-9999人,上市公司,全职,本科,2019-05-17 15:51:59,1-3年
java开发工程师,10K-15K,"五险一金,全勤奖,周末双休,节日福利",https://jobs.zhaopin.com/CC200791121J00362312701.htm,广州,广东聚源管业实业有限公司,100-499人,民营,全职,本科,2019-05-17 00:50:43,3-5年
Java web高级开发工程师（成都）,10K-15K,"健身俱乐部,免息房贷,周末双休,五险一金,交通补助",https://jobs.zhaopin.com/CC376873529J00296793801.htm,成都,惠州市德赛西威汽车电子股份有限公司,1000-9999人,股份制企业,全职,本科,2019-05-17 00:50:08,1-3年
java工程师（中高级）,30K-50K,,https://jobs.zhaopin.com/CC178999717J00105580914.htm,北京,互动峰科技(北京)有限公司,500-999人,外商独资,全职,本科,2019-05-17 15:27:17,3-5年
招JAVA开发工程师 实习生 住宿 五险一金,4K-6K,"周末双休,五险一金,年底双薪,包住,员工旅游",https://jobs.zhaopin.com/CC681050636J00069747414.htm,郑州,郑州凯恩斯信息技术有限公司,20-99人,股份制企业,全职,大专,2019-05-17 15:17:31,不限
Java研发工程师,15K-20K,"五险一金,带薪年假",https://jobs.zhaopin.com/CC245647789J00103949909.htm,北京,北京华档科技有限公司,20-99人,民营,全职,本科,2019-05-17 00:51:16,3-5年
java开发工程师,20K-30K,"五险一金,交通补助,通讯补助,带薪年假,试用期全额",https://jobs.zhaopin.com/CC709550030J00110286309.htm,北京,北京茉莉出行科技有限公司,100-499人,民营,全职,本科,2019-05-17 00:50:42,5-10年
java开发工程师【定期团建+弹性工作】,6K-8K,"全勤奖,节日福利,五险一金,绩效奖金,加班补助",https://jobs.zhaopin.com/CC496415827J00286739607.htm,济南,山东森普信息技术有限公司,20-99人,民营,全职,大专,2019-05-17 15:29:49,1-3年
android开发工程师,7K-11K,"高温补贴,员工旅游,定期体检,年底双薪,五险一金",https://jobs.zhaopin.com/CC294209488J00328112907.htm,杭州,杭州佰凌智能科技有限公司,20-99人,民营,全职,大专,2019-05-17 15:36:34,1-3年
技术服务经理,15K-20K,"五险一金,年底双薪,加班补助,带薪年假,弹性工作",https://jobs.zhaopin.com/CC444128230J00254795508.htm,广州,南京海翊数据技术有限公司,100-499人,民营,全职,本科,2019-05-17 00:52:24,3-5年
Android开发工程师,10K-15K,"五险一金,包住,包吃,全勤奖",https://jobs.zhaopin.com/CC394810024J00271492003.htm,惠州,大隆饰品玩具(惠州)有限公司,1000-9999人,民营,全职,大专,2019-05-17 00:52:00,1-3年
互联网技术主管（全栈工程师）,4K-8K,"五险一金,加班补助,全勤奖,弹性工作,员工旅游",https://jobs.zhaopin.com/CC322122687J00296970305.htm,青岛,青岛依蓝云计算有限公司,20-99人,股份制企业,全职,本科,2019-05-17 15:14:27,1-3年
渗透测试工程师,6K-12K,"五险一金,年底双薪,定期体检,节日福利,带薪年假",https://jobs.zhaopin.com/CC376873529J00354838801.htm,惠州,惠州市德赛西威汽车电子股份有限公司,1000-9999人,股份制企业,全职,本科,2019-05-17 00:50:08,3-5年
测试工程师,15K-20K,"五险一金,年底双薪,绩效奖金,加班补助,交通补助",https://jobs.zhaopin.com/CC862620210J00126821315.htm,北京,北京大象有型科技有限公司,20-99人,股份制企业,全职,本科,2019-05-17 00:52:08,3-5年
Android开发工程师 ,8K-15K,"五险一金,绩效奖金,股票期权,带薪年假,节日福利",https://jobs.zhaopin.com/CC832881540J00296916103.htm,深圳,深圳碳链技术股份有限公司,100-499人,民营,全职,大专,2019-05-17 15:49:59,1-3年
java开发工程师,6K-8K,"创业公司,周末双休,五险一金,绩效奖金,加班补助",https://jobs.zhaopin.com/CZ400930080J00052342513.htm,天津,天津艾尔德科技发展有限公司,20人以下,民营,全职,本科,2019-05-17 00:51:40,1-3年
中级java开发工程师,7K-10K,"五险一金,绩效奖金,交通补助,带薪年假,弹性工作",https://jobs.zhaopin.com/CC468404316J00199346108.htm,成都,成都高德唯斯科技股份有限公司,20-99人,股份制企业,全职,本科,2019-05-17 00:50:29,3-5年
Java工程师,15K-20K,"五险一金,年底双薪,绩效奖金,餐补,定期体检",https://jobs.zhaopin.com/CC178999717J00116708614.htm,北京,互动峰科技(北京)有限公司,500-999人,外商独资,全职,本科,2019-05-17 15:27:17,3-5年
初级Java开发工程师/Java实习生,4K-6K,"五险一金,年底双薪,加班补助,全勤奖,弹性工作",https://jobs.zhaopin.com/463535987250229.htm,西安,陕西迪博佰通教育科技有限公司,100-499人,国企,全职,本科,2019-05-17 15:13:21,不限
Java开发工程师[初级],6K-8K,"五险一金,年底双薪,项目奖金,交通补助,餐补",https://jobs.zhaopin.com/CC867544970J00156347813.htm,石家庄,河北黑色数组科技有限公司,20-99人,民营,全职,本科,2019-05-17 00:52:00,1-3年
高级java开发工程师,15K-25K,"周末双休,交通补助,餐补,节日福利,绩效奖金",https://jobs.zhaopin.com/CC564690880J00277231801.htm,成都,四川青霄信息科技有限公司,20-99人,民营,全职,本科,2019-05-17 00:50:39,5-10年
java开发工程师,15K-20K,"五险一金,节日福利,带薪年假,加班补助,健身俱乐部",https://jobs.zhaopin.com/CC120407457J00119132512.htm,合肥,北京联龙博通电子商务技术有限公司,1000-9999人,民营,全职,本科,2019-05-17 15:25:05,5-10年
java+大数据国企管住可实习,6K-8K,"每年多次调薪,五险一金,周末双休,交通补助,餐补",https://jobs.zhaopin.com/CZ140533750J00101895709.htm,郑州,河南生联计算机软件有限公司,500-999人,国企,全职,大专,2019-05-17 00:51:44,不限
java开发工程师,10K-20K,"节日福利,餐补,五险一金,带薪年假,绩效奖金",https://jobs.zhaopin.com/CC470324386J00193991307.htm,上海,上海德峰广告传播有限公司,1000-9999人,上市公司,全职,本科,2019-05-17 00:51:38,1-3年
java开发工程师,8K-16K,"五险一金,绩效奖金,交通补助,餐补,通讯补助",https://jobs.zhaopin.com/CZ696530630J00179705308.htm,深圳,深圳万物安全科技有限公司,20-99人,民营,全职,本科,2019-05-17 15:15:24,3-5年
驻场运维工程师,4K-6K,"五险一金,年底双薪,交通补助,通讯补助,节日福利",https://jobs.zhaopin.com/CC494752330J00250598502.htm,合肥,武汉安晟博约管理咨询有限公司,20-99人,民营,全职,大专,2019-05-17 00:52:22,1-3年
软件开发工程师,3K-6K,"加班补助,全勤奖,包住,餐补,通讯补助",https://jobs.zhaopin.com/CC814151930J00127239315.htm,德州,山东精益信息科技有限公司,100-499人,民营,全职,本科,2019-05-17 00:52:09,1-3年
Android framework软件研发工程师,8K-16K,"健身俱乐部,周末双休,五险一金,年终分红,弹性工作",https://jobs.zhaopin.com/CC376873529J00260463401.htm,惠州,惠州市德赛西威汽车电子股份有限公司,1000-9999人,股份制企业,全职,本科,2019-05-17 00:50:08,不限
LTE测试工程师,12K-24K,"节日福利,五险一金,带薪年假,弹性工作,补充医疗保险",https://jobs.zhaopin.com/230292410253726.htm,北京,瞬联讯通科技(北京)有限公司,1000-9999人,外商独资,全职,本科,2019-05-17 00:50:55,不限
微信端开发,6K-8K,"五险一金,节日福利,周末双休,带薪年假",https://jobs.zhaopin.com/CC573030020J00128435803.htm,无锡,无锡医库软件科技有限公司,20-99人,民营,全职,大专,2019-05-17 00:52:44,1-3年
Android应用开发工程师,8K-16K,"健身俱乐部,周末双休,五险一金,年终分红,弹性工作",https://jobs.zhaopin.com/CC376873529J00260471601.htm,惠州,惠州市德赛西威汽车电子股份有限公司,1000-9999人,股份制企业,全职,本科,2019-05-17 00:50:08,不限
研发工程师,4K-6K,"五险一金,绩效奖金,带薪年假,周末双休,包吃",https://jobs.zhaopin.com/CZ184927220J00202947803.htm,扬州,永道无线射频标签(扬州)有限公司,100-499人,港澳台公司,全职,本科,2019-05-17 15:15:56,不限
DBA工程师,8K-16K,"五险一金,带薪年假,弹性工作,节日福利,周末双休",https://jobs.zhaopin.com/CC376873529J00315618901.htm,惠州,惠州市德赛西威汽车电子股份有限公司,1000-9999人,股份制企业,全职,本科,2019-05-17 00:50:08,3-5年
H5高级阶段讲师,20K-30K,"周末双休,五险一金,带薪年假,定期体检,员工旅游",https://jobs.zhaopin.com/CZ256343980J00129460015.htm,郑州,北京千锋互联科技有限公司郑州分公司,500-999人,不限,全职,大专,2019-05-17 00:50:57,5-10年
java开发工程师,6.5K-12K,"周末双休,全勤奖,带薪年假,五险一金,绩效奖金",https://jobs.zhaopin.com/CC701401630J00209484104.htm,成都,四川成电高驰科技有限公司,20-99人,股份制企业,全职,本科,2019-05-17 00:51:58,3-5年
Java研发工程师,15K-25K,"五险一金,绩效奖金,带薪年假,弹性工作,定期体检",https://jobs.zhaopin.com/230215017250085.htm,北京,创盛视联数码科技(北京)有限公司,100-499人,外商独资,全职,本科,2019-05-17 15:32:07,3-5年
Java Web开发工程师,7K-14K,"健身俱乐部,周末双休,五险一金,年终分红,弹性工作",https://jobs.zhaopin.com/CC376873529J00173625101.htm,惠州,惠州市德赛西威汽车电子股份有限公司,1000-9999人,股份制企业,全职,本科,2019-05-17 00:50:08,不限
java研发工程师,9K-10K,"五险一金,周末双休,交通补助,餐补,通讯补助",https://jobs.zhaopin.com/CC321216134J00034247315.htm,济南,北京曙光易通技术有限公司,20-99人,股份制企业,全职,本科,2019-05-17 00:51:28,3-5年
高级java工程师,15K-20K,"五险一金,周末双休,公司重点项目,创业公司",https://jobs.zhaopin.com/CC657452830J00224516204.htm,上海,上海在途网络科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:31:31,3-5年
java实习生 双休,3.5K-5.9K,"五险一金,年底双薪,绩效奖金,加班补助,全勤奖",https://jobs.zhaopin.com/CC857309560J00125216212.htm,长春,吉林省云思智享工程技术有限公司,100-499人,民营,全职,大专,2019-05-17 15:30:21,不限
java工程师,15K-20K,"五险一金,绩效奖金,加班补助,全勤奖,交通补助",https://jobs.zhaopin.com/256533789250114.htm,北京,北京创优天下网络科技有限公司,20-99人,民营,全职,本科,2019-05-17 00:51:13,1-3年
Java讲师（教员）+带薪年假,10K-15K,"五险一金,绩效奖金,年终分红,全勤奖,带薪年假",https://jobs.zhaopin.com/241047382250081.htm,武汉,武汉一代人教育科技有限公司,500-999人,其它,全职,大专,2019-05-17 09:00:51,3-5年
网站运营专员,4K-6K,"绩效奖金,加班补助,全勤奖,年终分红,节日福利",https://jobs.zhaopin.com/CC330463131J00087888915.htm,新乡,新乡市学海教育咨询有限公司,20-99人,民营,全职,大专,2019-05-17 00:51:29,1-3年
软件开发组长（锦州）,8K-12K,"周末双休,节日福利,五险一金,绩效奖金,加班补助",https://jobs.zhaopin.com/CC812931930J00171088711.htm,锦州,锦州万得汽车网联服务有限公司,20-99人,民营,全职,大专,2019-05-17 00:50:11,3-5年
安卓开发工程师,8K-15K,"弹性工作,员工旅游,节日福利,创业公司,股票期权",https://jobs.zhaopin.com/CZ742641150J00097737511.htm,济南,山东金优网络科技有限公司,20-99人,民营,全职,本科,2019-05-17 00:51:00,3-5年
网络工程师,8K-10K,"五险一金,定期体检,带薪年假,交通补助,周末双休",https://jobs.zhaopin.com/CC566609580J00294030607.htm,昆明,云南浦合博润科技有限公司,20人以下,民营,全职,本科,2019-05-17 00:51:39,3-5年
安卓开发,4K-6K,"带薪年假,全勤奖,节日福利,周末双休,五险一金",https://jobs.zhaopin.com/CC635969480J00333857105.htm,南昌,江西亨牛科技有限公司,20-99人,民营,全职,大专,2019-05-17 00:50:43,1-3年
赴日软件工程师,20K-40K,"五险一金,绩效奖金,加班补助,带薪年假,弹性工作",https://jobs.zhaopin.com/CZ846237300J00254169403.htm,日本,株式会社LCL,20-99人,股份制企业,全职,大专,2019-05-17 00:50:09,不限
淘宝/天猫美工,4K-8K,"五险一金,绩效奖金,全勤奖,员工旅游,节日福利",https://jobs.zhaopin.com/CC535488022J00209840203.htm,郑州,河南优之源进出口贸易有限公司,20-99人,民营,全职,大专,2019-05-17 00:52:30,1-3年
安卓开发工程师,6K-8K,"五险一金,全勤奖,节日福利,年底双薪",https://jobs.zhaopin.com/CZ739706190J00252749304.htm,成都,成都白米信息技术股份有限公司,,民营,全职,本科,2019-05-17 15:35:39,1-3年
自动化软测工程师+见习,6K-8K,"五险一金,绩效奖金,全勤奖,带薪年假,年终分红",https://jobs.zhaopin.com/CC844582150J00218007708.htm,南京,南京然学软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:01:48,不限
高级Android开发工程师,15K-25K,"周末双休,五险一金,年底双薪,绩效奖金,带薪年假",https://jobs.zhaopin.com/CC508592025J00277596803.htm,广州,广州亚美信息科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:04:28,3-5年
JAVA/.NET软件开发实习生,3K-4.5K,"五险一金,周末双休,每年多次调薪,定期体检,补充医疗保险",https://jobs.zhaopin.com/CZ642456030J00037271311.htm,大连,大连星宇科技有限公司,20-99人,民营,全职,大专,2019-05-17 15:16:21,不限
java开发工程师,8K-10K,"五险一金,年底双薪,包吃,周末双休,试用期全额",https://jobs.zhaopin.com/CC407059039J00249722508.htm,南京,南京欣海互联科技发展有限公司,20-99人,民营,全职,大专,2019-05-17 09:02:38,1-3年
中高级JAVA开发工程师,12K-18K,"五险一金,年底双薪,绩效奖金,加班补助,带薪年假",https://jobs.zhaopin.com/CC308359984J00281547807.htm,深圳,深圳市先进数通融安信息技术有限公司,100-499人,民营,全职,本科,2019-05-17 00:50:15,3-5年
中级Java开发工程师,10K-15K,"周末双休,五险一金,年底双薪,绩效奖金,带薪年假",https://jobs.zhaopin.com/CC508592025J00276938003.htm,广州,广州亚美信息科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:03:20,3-5年
项目助理实习Java方向,3.5K-5.9K,"五险一金,年底双薪,绩效奖金,加班补助,全勤奖",https://jobs.zhaopin.com/CC857309560J00127114512.htm,长春,吉林省云思智享工程技术有限公司,100-499人,民营,全职,大专,2019-05-17 15:30:21,不限
Java 高级工程师,10K-15K,"五险一金,年底双薪,绩效奖金,全勤奖,通讯补助",https://jobs.zhaopin.com/CC269618312J00238860308.htm,南京,南京毅成达信息技术有限公司,20-99人,民营,全职,本科,2019-05-17 00:52:15,3-5年
JAVA程序员,3.5K-7K,"加班补助,全勤奖,通讯补助",https://jobs.zhaopin.com/442625818250071.htm,太原,山西九鼎软件工程有限公司,100-499人,民营,全职,本科,2019-05-17 00:52:57,1-3年
java软件工程师,8K-15K,"弹性工作,节日福利,餐补,交通补助,包住",https://jobs.zhaopin.com/CC323405732J00163606106.htm,长沙,湖南宏维机甲网络科技有限公司,20-99人,民营,全职,大专,2019-05-17 15:20:25,3-5年
java开发工程师,8K-12K,"五险一金,绩效奖金,全勤奖,定期体检,员工旅游",https://jobs.zhaopin.com/CC619747828J00348612101.htm,南京,南京杰度信息技术有限公司,100-499人,民营,全职,大专,2019-05-17 00:50:57,3-5年
Java开发工程师,6.5K-9K,"五险一金,通讯补助,绩效奖金,年底双薪,带薪年假",https://jobs.zhaopin.com/CC832837280J00254864301.htm,重庆,重庆且动科技有限公司,20-99人,民营,全职,大专,2019-05-17 15:29:28,不限
Web前端开发工程师,5K-8K,"五险一金,年底双薪,带薪年假,定期体检,员工旅游",https://jobs.zhaopin.com/669576921250013.htm,深圳,深圳市立信创源科技有限公司,20-99人,合资,全职,本科,2019-05-17 00:51:48,不限
高级Android开发工程师,薪资面议,"五险一金,年底双薪,绩效奖金,带薪年假,弹性工作",https://jobs.zhaopin.com/158632619257709.htm,深圳,深圳市珍爱网信息技术有限公司,1000-9999人,合资,全职,本科,2019-05-17 00:50:55,3-5年
c++软件工程师,12K-15K,"五险一金,年底双薪,绩效奖金,包吃,定期体检",https://jobs.zhaopin.com/CC675616520J00262012705.htm,长沙,深圳市力合微电子股份有限公司,100-499人,其它,全职,本科,2019-05-17 00:50:24,5-10年
计算机讲师（盛京小学）,4K-6K,"创业公司,五险一金,绩效奖金,每年多次调薪,全勤奖",https://jobs.zhaopin.com/CC623241981J00053361215.htm,沈阳,沈阳金成致远教育咨询有限公司,100-499人,民营,全职,大专,2019-05-17 15:13:06,不限
软件工程师,9K-15K,"五险一金,年底双薪,绩效奖金,交通补助,餐补",https://jobs.zhaopin.com/133724973250743.htm,北京,德利九州物流自动化系统(北京)有限公司,20-99人,外商独资,全职,本科,2019-05-17 16:11:07,3-5年
Android开发工程师,5K-8K,"节日福利,周末双休,五险一金,餐补,带薪年假",https://jobs.zhaopin.com/158931013252200.htm,中山,广东能龙教育股份有限公司,500-999人,股份制企业,全职,大专,2019-05-17 15:03:08,不限
软件工程师,4K-6K,,https://jobs.zhaopin.com/38373881890250000000.htm,哈尔滨,哈尔滨翔威工控系统有限公司,20人以下,民营,全职,大专,2019-05-17 16:15:51,不限
Android开发工程师(J10300),15K-25K,"五险一金,年底双薪,绩效奖金,餐补,定期体检",https://jobs.zhaopin.com/CC178999717J00133413014.htm,北京,互动峰科技(北京)有限公司,500-999人,外商独资,全职,本科,2019-05-17 15:28:22,不限
运维工程师  lmx,7K-9K,,https://jobs.zhaopin.com/CC298565618J00127103909.htm,北京,北京中科建友科技股份有限公司,100-499人,民营,全职,大专,2019-05-17 16:12:35,1-3年
软件工程师,5.5K-7.5K,"五险一金,交通补助,餐补,通讯补助,采暖补贴",https://jobs.zhaopin.com/CC475188914J00113656009.htm,天津,天津澳优星通传感技术有限公司,100-499人,合资,全职,本科,2019-05-17 16:15:42,1-3年
java开发工程师,7K-10K,"五险一金,年底双薪,餐补,通讯补助,带薪年假",https://jobs.zhaopin.com/CC401239910J00229042208.htm,苏州,苏州卓能通信科技有限公司,20-99人,民营,全职,本科,2019-05-17 15:02:31,3-5年
java高级工程师,18K-28K,,https://jobs.zhaopin.com/CC580392580J00112493413.htm,北京,北京寓客资产管理有限公司,1000-9999人,民营,全职,本科,2019-05-17 15:38:13,3-5年
java工程师,8K-10K,"绩效奖金,每年多次调薪,项目奖金,五险一金,年终分红",https://jobs.zhaopin.com/CC492680525J00134009113.htm,济南,齐力信息科技有限公司,20-99人,民营,全职,大专,2019-05-17 00:52:31,3-5年
JAVA工程师,6K-8K,"周末双休,五险一金,绩效奖金,餐补,加班补助",https://jobs.zhaopin.com/483786482250000.htm,无锡,江苏葡萄信息科技有限公司,20-99人,股份制企业,全职,大专,2019-05-17 00:50:44,5-10年
高级java工程师,15K-20K,"五险一金,年底双薪,绩效奖金,加班补助,带薪年假",https://jobs.zhaopin.com/CC308359984J00281548607.htm,深圳,深圳市先进数通融安信息技术有限公司,100-499人,民营,全职,本科,2019-05-17 00:50:15,3-5年
java工程师,8K-15K,"年底双薪,五险一金,加班补助,带薪年假,定期体检",https://jobs.zhaopin.com/271438633250067.htm,沈阳,沈阳数融科技有限公司,20-99人,民营,全职,本科,2019-05-17 15:22:55,3-5年
软件工程师（java）,10K-15K,"五险一金,餐补,交通补助,带薪年假,定期体检",https://jobs.zhaopin.com/CC328966989J00296271503.htm,成都,同方赛威讯信息技术有限公司,100-499人,国企,全职,本科,2019-05-17 00:52:55,3-5年
java开发工程师,8K-10K,"五险一金,绩效奖金,带薪年假,节日福利,周末双休",https://jobs.zhaopin.com/CC308441412J00244257906.htm,济南,陕西万德信息科技股份有限公司,500-999人,民营,全职,本科,2019-05-17 15:22:14,3-5年
Java讲师兼职,10K-12K,时间自由,https://jobs.zhaopin.com/CC455286739J00196535702.htm,杭州,杭州华信智原教育科技有限公司,20-99人,股份制企业,兼职/临时,大专,2019-05-17 00:52:45,1-3年
JAVA软件工程师(3年以上),4K-6K,"五险一金,年底双薪,年终分红,包住,节日福利",https://jobs.zhaopin.com/348415584250043.htm,成都,福州新途信息科技有限公司,20-99人,民营,全职,本科,2019-05-17 00:52:57,3-5年
Java开发实习生,4K-6K,"五险一金,年底双薪,加班补助,全勤奖,弹性工作",https://jobs.zhaopin.com/463535987250195.htm,南京,南京易欣博软件技术有限公司,100-499人,民营,全职,大专,2019-05-17 15:08:54,无经验
Java开发老师/带薪寒假五险双休,7K-9K,"五险,节日福利,免费员工培训,员工旅游,包住",https://jobs.zhaopin.com/CC319816818J00245506902.htm,南宁,武汉美斯坦福信息技术有限公司,500-999人,民营,全职,本科,2019-05-17 00:51:37,3-5年
信息系统工程师,15K-20K,"包住,五险一金,交通补助,节日福利,带薪年假",https://jobs.zhaopin.com/CC522008024J00274220003.htm,长沙,湖南军成科技有限公司,20-99人,民营,全职,本科,2019-05-17 00:52:49,5-10年
IT技术支持及管理人员,5K-8K,"周末双休,五险一金,绩效奖金,全勤奖,节日福利",https://jobs.zhaopin.com/CC138178954J00219208208.htm,济南,山东英大招投标有限公司,100-499人,民营,全职,大专,2019-05-17 14:54:07,3-5年
测试工程师,15K-20K,"五险一金,周末双休,年底双薪,带薪年假,加班补助",https://jobs.zhaopin.com/CC156795210J00246073202.htm,北京,爱思特信息技术(上海)有限公司,1000-9999人,外商独资,全职,本科,2019-05-17 00:51:25,3-5年
安卓开发工程师,5K-10K,"五险一金,餐补,交通补助,带薪年假",https://jobs.zhaopin.com/CC179509212J00136134402.htm,成都,成都市硕达科技股份有限公司,100-499人,民营,全职,大专,2019-05-17 16:00:36,1-3年
Android开发工程师,8K-16K,"五险一金,绩效奖金,加班补助,全勤奖,弹性工作",https://jobs.zhaopin.com/376282432250022.htm,深圳,深圳市艾闪科技有限公司,100-499人,民营,全职,本科,2019-05-17 13:05:19,1-3年
.net研发经理,10K-15K,"五险一金,绩效奖金,全勤奖,交通补助,餐补",https://jobs.zhaopin.com/CZ672082080J00320533401.htm,郑州,郑州亚杰信息技术有限公司,20-99人,不限,全职,大专,2019-05-17 00:52:31,不限
中级bos开发,10K-15K,"五险一金,年底双薪,加班补助,带薪年假,周末双休",https://jobs.zhaopin.com/CC271281130J00228606502.htm,厦门,厦门市浩途恒通科技有限公司,20-99人,民营,全职,本科,2019-05-17 13:52:09,3-5年
前端或app开发工程师,6K-10K,"五险一金,餐补,通讯补助,交通补助,节日福利",https://jobs.zhaopin.com/CC254731615J00165946102.htm,西安,陕西诺赛智能电子有限公司,20-99人,民营,全职,本科,2019-05-17 13:17:36,3-5年
软件开发工程师，吉林市分公司,4K-6K,"餐补,周末双休,免费班车,弹性工作,五险一金",https://jobs.zhaopin.com/CZ602894530J00120316015.htm,吉林市,北京一研科技有限公司,20-99人,合资,全职,大专,2019-05-17 00:51:00,1-3年
程序员,4K-8K,"每年多次调薪,员工旅游,节日福利,补充医疗保险,包吃",https://jobs.zhaopin.com/CZ663974280J00294669305.htm,太仓市,苏州宜饰木业有限公司,20人以下,不限,全职,大专,2019-05-17 00:50:20,不限
手游后端开发/服务器端主程,18K-25K,"创业公司,五险一金,年底双薪,节日福利,绩效奖金",https://jobs.zhaopin.com/CZ559071030J00035041009.htm,北京,北京趣点天下科技有限公司,20-99人,民营,全职,大专,2019-05-17 16:00:27,5-10年
nodejs游戏服务器工程师,8K-15K,"五险一金,带薪年假,节日福利,创业公司,每年多次调薪",https://jobs.zhaopin.com/CZ559071030J00086761309.htm,北京,北京趣点天下科技有限公司,20-99人,民营,全职,大专,2019-05-17 16:00:27,1-3年
JAVA讲师 （六险一金+双休）,6K-12K,"五险一金,绩效奖金,带薪年假,补充医疗保险,定期体检",https://jobs.zhaopin.com/431389236251009.htm,太原,太原中软卓越信息技术有限责任公司,1000-9999人,上市公司,全职,大专,2019-05-17 00:51:24,3-5年
Java开发工程师,8K-10K,"周末双休,五险一金,年底双薪,绩效奖金,带薪年假",https://jobs.zhaopin.com/CC508592025J00277561203.htm,广州,广州亚美信息科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:05:28,1-3年
java开发（外包岗）,6K-12K,"五险一金,绩效奖金,餐补,带薪年假,定期体检",https://jobs.zhaopin.com/CC460365681J00071079013.htm,济南,济南格鲁伯软件有限公司,20-99人,合资,全职,本科,2019-05-17 15:41:46,3-5年
Java工程师,10K-15K,"五险一金,交通补助,餐补,补充医疗保险,周末双休",https://jobs.zhaopin.com/145582464250784.htm,北京,北京华奥星空科技发展有限公司,100-499人,国企,全职,本科,2019-05-17 00:50:49,1-3年
java开发工程师(J10276),20K-40K,"五险一金,年底双薪,绩效奖金,餐补,定期体检",https://jobs.zhaopin.com/CC178999717J00127730714.htm,北京,互动峰科技(北京)有限公司,500-999人,外商独资,全职,本科,2019-05-17 15:27:51,不限
java中级工程师,8K-10K,"全额五险一金,14薪,带薪年假,定期体检,员工旅游",https://jobs.zhaopin.com/CC144201627J00263256203.htm,长沙,绝味食品股份有限公司,1000-9999人,民营,全职,本科,2019-05-17 15:13:42,3-5年
